key_count,avg_gap,variance,label
2,0.0765435695648193,0.0026489933518405,0
22,0.1096116521141745,0.0073259177142748,0
24,0.1221034030119578,0.0036361692062123,0
7,0.1241980961390904,0.0071012541866668,0
1,0.9078421592712402,0.0,0
17,0.1294259604285745,0.0025516856636295,0
14,0.2054254497800554,0.0270325222693062,0
24,0.1186004380385081,0.0038047240754862,0
26,0.1113015963481022,0.0026598939566241,0
25,0.1188149833679199,0.0019333360391905,0
9,0.2411439418792724,0.0454654763870823,0
5,0.4126698970794678,0.0489404578062931,0
1,0.0408589839935302,0.0,0
1,0.057011604309082,0.0,0
6,0.2999176581700642,0.0216536132436699,0
21,0.1352451188223702,0.0047152412367694,0
13,0.2065123044527494,0.016015925848273,0
15,0.1109529177347819,0.0037132353188816,0
9,0.1936260594262017,0.0070294475783752,0
17,0.1577315050012925,0.0099311418869218,0
19,0.1498395016318873,0.012972558938488,0
6,0.3533441225687663,0.0064617876835515,0
11,0.2418738495219837,0.034612400891044,0
12,0.2077802419662475,0.0213062964160665,0
2,0.4011638164520263,0.0397211754616364,0
7,0.316488300051008,0.1955112187826708,0
6,0.2128226359685262,0.0167659213003127,0
8,0.3419627249240875,0.1747779536707971,0
26,0.10695337332212,0.0057458672979398,0
23,0.129356228786966,0.0115409670804519,0
21,0.1247612975892566,0.0116880366624552,0
16,0.1619651913642883,0.0119767961697867,0
17,0.1271332712734446,0.0041847983357473,0
9,0.2014252874586317,0.0114534156452469,0
20,0.1252890944480896,0.004105470258318,0
16,0.1582950353622436,0.0093070258245617,0
14,0.1941284452165876,0.0178748408863614,0
22,0.1280293247916481,0.0041405009635009,0
12,0.168951670328776,0.0108638918116178,0
6,0.4688292344411214,0.5929044250278189,0
2,0.8666709661483765,0.6968072583976124,0
26,0.1063795089721679,0.0021640204959812,0
14,0.1843469142913818,0.1129544073941376,0
21,0.1389549232664562,0.0076989064606194,0
21,0.1340569541567847,0.0064659910411087,0
7,0.1929678916931152,0.0112101628416537,0
4,0.4435535669326782,0.070051929786544,0
1,0.2233788967132568,0.0,0
4,0.2711120843887329,0.0422352682208355,0
1,0.1994361877441406,0.0,0
2,0.7679924964904785,0.0693852530631033,0
3,0.330374797185262,0.0095577184518005,0
8,0.3389665782451629,0.0970808039547739,0
17,0.1625556945800781,0.0243409880850268,0
1,0.1880755424499511,0.0,0
2,0.1955500841140747,0.0172846337972174,0
6,0.2499144077301025,0.0234569735043805,0
1,0.1476578712463379,0.0,0
2,0.0742502212524414,0.0044539141711084,0
1,0.0981922149658203,0.0,0
2,0.368884801864624,0.0376641294224668,0
13,0.1326686969170203,0.007204370638278,0
17,0.1446340084075927,0.0032926077554708,0
3,0.1184473037719726,0.0027170719170423,0
13,0.2045996189117431,0.0264276916219177,0
