key_count,avg_gap,variance,label
5,0.15961737632751466,0.0011496090873470166,0
2,0.108986496925354,0.0002625696004230349,0
5,0.255535364151001,0.022776153353675,0
24,0.11006398002306621,0.002250388206547783,0
10,0.230314040184021,0.13157266626212108,0
3,0.33191951115926105,0.04736292221545885,0
9,0.20760438177320692,0.010857764712473055,0
21,0.13635633105323428,0.027744047552199586,0
